DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2017-Q2,7.1,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2017-Q3,7.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2017-Q4,6.4,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2018-Q1,6.2,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2018-Q2,6.2,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2018-Q3,5.9,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2018-Q4,5.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2019-Q1,5.7,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2019-Q2,5.4,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2019-Q3,5.4,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2019-Q4,5.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2020-Q1,5.2,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2020-Q2,5.2,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2020-Q3,6.7,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2020-Q4,6.0,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2021-Q1,6.7,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2021-Q2,6.1,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2021-Q3,6.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2021-Q4,5.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2022-Q1,5.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2022-Q2,5.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2022-Q3,5.7,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2022-Q4,5.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2023-Q1,5.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2023-Q2,5.4,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2023-Q3,5.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2023-Q4,5.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2024-Q1,5.7,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2024-Q2,5.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2024-Q3,5.9,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2024-Q4,5.9,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2025-Q1,6.2,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2025-Q2,5.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2025-Q3,6.4,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Belgium,2025-Q4,6.4,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2009-Q1,7.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2009-Q2,7.4,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2009-Q3,7.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2009-Q4,9.0,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2010-Q1,11.3,b,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2010-Q2,11.1,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2010-Q3,10.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2010-Q4,12.4,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2011-Q1,13.2,b,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2011-Q2,12.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2011-Q3,11.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2011-Q4,12.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2012-Q1,13.9,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2012-Q2,13.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2012-Q3,12.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2012-Q4,13.4,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2013-Q1,14.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2013-Q2,13.9,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2013-Q3,13.0,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2013-Q4,14.0,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2014-Q1,14.0,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2014-Q2,12.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2014-Q3,11.7,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2014-Q4,11.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2015-Q1,11.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2015-Q2,10.9,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2015-Q3,9.2,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2015-Q4,8.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2016-Q1,9.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2016-Q2,9.1,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2016-Q3,8.0,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2016-Q4,7.7,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2017-Q1,7.9,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2017-Q2,7.3,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2017-Q3,6.9,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2017-Q4,6.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2018-Q1,6.7,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2018-Q2,6.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2018-Q3,6.0,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2018-Q4,5.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2019-Q1,6.0,b,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2019-Q2,5.1,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2019-Q3,4.6,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2019-Q4,5.0,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2020-Q1,5.5,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2020-Q2,6.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2020-Q3,5.8,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),From 15 to 74 years,Percentage of population in the labour force,Total,Bulgaria,2020-Q4,6.2,,
