DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1985-Q2,11.29000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1985-Q3,10.74333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1985-Q4,10.10333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1986-Q1,9.84000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1986-Q2,8.45000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1986-Q3,8.06333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1986-Q4,8.15000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1987-Q1,8.19000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1987-Q2,8.05667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1987-Q3,8.07000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1987-Q4,8.42000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1988-Q1,7.87000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1988-Q2,7.89000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1988-Q3,8.17667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1988-Q4,8.09333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1989-Q1,8.32667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1989-Q2,8.37333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1989-Q3,8.39000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1989-Q4,9.05667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1990-Q1,10.15333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1990-Q2,9.85667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1990-Q3,9.95333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1990-Q4,10.06000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1991-Q1,9.45000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1991-Q2,9.18667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1991-Q3,9.36333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1991-Q4,9.13667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1992-Q1,8.75000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1992-Q2,8.86667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1992-Q3,8.90333,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1992-Q4,8.08667,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1993-Q1,7.53000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1993-Q2,7.37000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1993-Q3,7.12000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1993-Q4,6.90000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1994-Q1,6.79000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1994-Q2,7.60000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1994-Q3,8.25000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1994-Q4,8.37000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1995-Q1,8.29000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1995-Q2,7.59000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1995-Q3,7.19000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1995-Q4,6.85000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1996-Q1,6.64000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1996-Q2,6.71000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1996-Q3,6.62000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1996-Q4,6.00000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1997-Q1,5.80000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1997-Q2,5.92000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1997-Q3,5.69000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1997-Q4,5.61000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1998-Q1,5.12000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1998-Q2,5.03000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1998-Q3,4.63000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1998-Q4,4.23000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1999-Q1,4.07000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1999-Q2,4.35000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1999-Q3,5.15000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,1999-Q4,5.43000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2000-Q1,5.73000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2000-Q2,5.58000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2000-Q3,5.60000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2000-Q4,5.46000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2001-Q1,5.13000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2001-Q2,5.31000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2001-Q3,5.21000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2001-Q4,4.87000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2002-Q1,5.20000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2002-Q2,5.33000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2002-Q3,4.83000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2002-Q4,4.59000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2003-Q1,4.18000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2003-Q2,3.99000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2003-Q3,4.18000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2003-Q4,4.37000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2004-Q1,4.20000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2004-Q2,4.37000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2004-Q3,4.21000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2004-Q4,3.83000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2005-Q1,3.64000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2005-Q2,3.43000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2005-Q3,3.25000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2005-Q4,3.39000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2006-Q1,3.54000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2006-Q2,4.00000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2006-Q3,3.92000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2006-Q4,3.80000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2007-Q1,4.06000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2007-Q2,4.40000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2007-Q3,4.48000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2007-Q4,4.37000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2008-Q1,4.24000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2008-Q2,4.57000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2008-Q3,4.66000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2008-Q4,4.20000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2009-Q1,4.13000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2009-Q2,4.03000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2009-Q3,3.80000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2009-Q4,3.64000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2010-Q1,3.70000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2010-Q2,3.44000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2010-Q3,3.15000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2010-Q4,3.56000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2011-Q1,4.19000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2011-Q2,4.21000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2011-Q3,4.07000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2011-Q4,4.46000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2012-Q1,3.78000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2012-Q2,3.33000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2012-Q3,2.61000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2012-Q4,2.28000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2013-Q1,2.34000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2013-Q2,2.18000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2013-Q3,2.65000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2013-Q4,2.47000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2014-Q1,2.37000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2014-Q2,1.99000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2014-Q3,1.44000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2014-Q4,1.05000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2015-Q1,0.62000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2015-Q2,0.83000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2015-Q3,1.05000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2015-Q4,0.86000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2016-Q1,0.73000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2016-Q2,0.51000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2016-Q3,0.18000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2016-Q4,0.48000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2017-Q1,0.81000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2017-Q2,0.72000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2017-Q3,0.75000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2017-Q4,0.60000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2018-Q1,0.85000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2018-Q2,0.81000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2018-Q3,0.72000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2018-Q4,0.80000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2019-Q1,0.67000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2019-Q2,0.34000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2019-Q3,-0.17000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2019-Q4,-0.06000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2020-Q1,-0.06000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2020-Q2,0.05000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2020-Q3,-0.21000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2020-Q4,-0.37000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2021-Q1,-0.20000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2021-Q2,0.11000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2021-Q3,-0.05000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2021-Q4,0.09000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2022-Q1,0.55000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2022-Q2,1.67000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2022-Q3,1.99000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2022-Q4,2.73000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2023-Q1,2.93000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2023-Q2,3.05000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2023-Q3,3.23000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2023-Q4,3.15000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2024-Q1,2.89000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2024-Q2,3.06000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2024-Q3,2.89000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2024-Q4,2.85000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2025-Q1,3.14778,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2025-Q2,3.12352,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2025-Q3,3.23000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Belgium,2025-Q4,3.19492,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2003-Q1,7.02300,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2003-Q2,6.78330,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2003-Q3,5.92348,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2003-Q4,6.06000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2004-Q1,5.69670,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2004-Q2,5.31978,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2004-Q3,5.30000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2004-Q4,5.12663,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2005-Q1,4.28922,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2005-Q2,4.07429,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2005-Q3,3.64717,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2005-Q4,3.49000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2006-Q1,3.74889,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2006-Q2,4.21802,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2006-Q3,4.49772,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2006-Q4,4.27217,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2007-Q1,4.22949,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2007-Q2,4.36879,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,Bulgaria,2007-Q3,4.67587,,
