DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Andorra,2019,18.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2014,17.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2015,18.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2016,18.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2017,19.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2018,19.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2019,20.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2020,21.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2021,22.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2022,23.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2023,24.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Albania,2025,33.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Armenia,2015,15.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Armenia,2016,15.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Armenia,2017,16.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Armenia,2018,17.0,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Armenia,2019,17.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Armenia,2020,18.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Armenia,2021,18.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Armenia,2024,26.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2014,27.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2015,27.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2016,27.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2017,27.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2018,27.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2019,28.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2020,28.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2021,28.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2022,29.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2023,29.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2024,30.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Austria,2025,30.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2014,8.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2015,8.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2016,8.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2017,8.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2018,9.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2019,9.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2020,10.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2021,10.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2022,11.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2023,12.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2024,13.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Azerbaijan,2025,14.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2014,27.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2015,27.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2016,28.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2017,28.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2018,29.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2019,29.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2020,29.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2021,30.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2022,30.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2023,30.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2024,31.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belgium,2025,31.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2014,30.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2015,31.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2016,32.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2017,33.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2018,34.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2019,35.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2020,36.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2021,36.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2022,37.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2023,37.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2024,38.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Bulgaria,2025,38.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belarus,2014,19.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belarus,2015,20.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belarus,2016,20.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belarus,2017,21.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belarus,2018,21.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Belarus,2019,22.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2014,26.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2015,26.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2016,26.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2017,27.0,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2018,27.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2019,27.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2020,28.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2021,28.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2022,28.9,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2023,29.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2024,29.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Switzerland,2025,29.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2014,20.0,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2015,21.0,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2016,21.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2017,22.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2018,23.2,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2019,23.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2020,24.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2021,25.0,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2022,25.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2023,25.8,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2024,26.5,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Cyprus,2025,27.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2014,25.7,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2015,26.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2016,27.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2017,28.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2018,29.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2019,30.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2020,31.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2021,32.3,b,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2022,32.6,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2023,32.1,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2024,32.3,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Czechia,2025,32.4,,
ESTAT:TPS00198(1.0),25/03/26 23:00:00,Annual,Old-age dependency ratio 1st variant (population 65 years or over to population 15 to 64 years),Germany,2014,31.6,b,
